,txId1,txId2,HDBSCAN
20941,337491230,383071406,3
20942,383129437,383071406,3
20943,348230493,165066411,3
20944,284789955,343240222,3
20945,382990529,379587450,3
20946,382990530,379587450,3
20947,376290981,382966986,3
20948,363332659,382966986,3
20949,199928763,360652576,3
20950,376200440,382989891,3
20951,386049947,187832529,3
20952,382993499,351504604,3
20953,386050098,386050102,3
20954,67949205,383226609,3
20955,67949205,265101863,3
20956,376250675,329910305,3
20957,382970560,386125573,3
20958,376204393,385980597,3
20959,355210511,379979943,3
20960,376193018,368085410,3
20961,386125562,386125565,3
20962,376215827,376215836,3
20963,343603611,110940396,3
20964,376215825,376215827,3
20965,382975221,382975218,3
20966,382975221,383000011,3
20967,386051558,326735602,3
20968,55312708,386085306,3
20969,386127120,367211722,3
20970,386132228,383048825,3
20971,386125525,244254201,3
20972,382993410,185930172,3
20973,244254201,386125537,3
20974,337739316,386085450,3
20975,376258134,380765934,3
20976,340884251,376216511,3
20977,385519672,340892957,3
20978,23146168,386049947,3
20979,377165358,257368355,3
20980,376252253,56904293,3
20981,386122827,383160457,3
20982,137895164,377165354,3
20983,376215816,337378995,3
20984,376216511,376216516,3
20985,376216499,376216503,3
20986,327204609,382975023,3
20987,386049954,386050098,3
20988,344156676,383129437,3
20989,386001612,386078876,3
20990,386085250,55312708,3
20991,379577389,382993499,3
20992,25990824,382982112,3
20993,376216354,343603611,3
20994,383055058,284789955,3
20995,376251242,376251244,3
20996,386125573,383074294,3
20997,376203670,386018330,3
20998,386085446,337739316,3
20999,320511423,377165363,3
21000,376192655,355210511,3
21001,386018330,382979440,3
21002,338388275,386085318,3
21003,340892957,320512210,3
21004,376252254,381144019,3
21005,56904293,382990496,3
21006,383074294,386125688,3
21007,381140012,367001257,3
21008,382887229,382976327,3
21009,382993299,327855672,3
21010,376251473,386126170,3
21011,376251487,386126170,3
21012,386125540,383024379,3
21013,269078203,236277297,3
21014,379577431,386125525,3
21015,377165363,386085557,3
21016,381848059,380649238,3
21017,376283896,327204773,3
21018,367001257,386085250,3
21019,386125565,382970560,3
21020,341227813,382992999,3
21021,382974340,382988791,3
21022,382982112,382770349,3
21023,382996877,282462110,3
21024,383024266,379577389,3
21025,379577578,386125556,3
21026,356304607,352075380,3
21027,281996408,25990824,3
21028,180525719,180525718,-1
21029,383459143,259844611,3
21030,386085318,386085446,3
21031,386085450,386085453,3
21032,376250682,383024266,3
21033,376250682,383614557,3
21034,386085557,270523445,3
21035,386085453,320511423,3
21036,48724729,383001779,3
21037,382990496,382990494,3
21038,376216549,376222854,3
21039,376206532,361779781,3
21040,352075380,281996408,3
21041,386124384,222768525,3
21042,376241459,382965629,3
21043,327891217,379577578,3
21044,376204184,382920729,3
21045,246132693,355236739,3
21046,160227414,355236739,3
21047,355217694,355236739,3
21048,346898421,355236739,3
21049,249274363,355236739,3
21050,355009662,91806025,3
21051,355009662,290832681,3
21052,355157404,167102034,3
21053,355157023,167102034,3
21054,6559316,167102034,3
21055,200673341,167102034,3
21056,355157406,167102034,3
21057,355157357,167102034,3
21058,193696967,167102034,3
21059,221962997,167102034,3
21060,355170347,355170344,3
21061,355098791,355170344,3
21062,355181009,355216253,3
21063,355157414,194574658,3
21064,355094137,355237649,3
21065,355216031,355237649,3
21066,355215998,355237649,3
21067,355094137,122932758,3
21068,28361537,195866813,3
21069,355102256,195866813,3
21070,355102260,195866813,3
21071,28361537,355006827,3
21072,16827115,355006827,3
21073,355006838,355006827,3
21074,33433578,355006827,3
21075,355006841,355006827,3
21076,291537089,355006827,3
21077,355006839,355006827,3
21078,28361537,355005653,3
21079,28361537,355006381,3
21080,218725862,355006381,3
21081,355006712,355006381,3
21082,355006723,355006381,3
21083,355006043,355006381,3
21084,105583478,355006381,3
21085,355006710,355006381,3
21086,355006720,355006381,3
21087,355006711,355006381,3
21088,28361537,355005650,3
21089,28361537,355121931,3
21090,355121935,355121931,3
21091,217854821,355121931,3
21092,28361537,355007121,3
21093,28361537,155287260,3
21094,16827115,155287260,3
21095,28361537,355007143,3
21096,28361537,355006860,3
21097,16827115,355006860,3
21098,28361537,355005673,3
21099,28361537,110549870,3
21100,355006847,110549870,3
21101,16827115,110549870,3
21102,28361537,183422424,3
21103,28361537,355006869,3
21104,28361537,355007209,3
21105,28361537,355006907,3
21106,28361537,355004624,3
21107,28361537,241477156,3
21108,222565628,241477156,3
21109,16827115,241477156,3
21110,28361537,355007247,3
21111,28361537,355198866,3
21112,156795980,355198866,-1
21113,355198875,355198866,3
21114,28361537,235325477,3
21115,16827115,235325477,3
21116,355006334,235325477,3
21117,355006043,235325477,3
21118,355006040,235325477,3
21119,28361537,355005700,3
21120,28361537,182223312,3
21121,28361537,355006942,3
21122,28361537,130581640,3
21123,355102230,355102228,3
21124,355121988,355121985,3
21125,355121989,355121985,3
21126,191530519,355121985,3
21127,355121988,355294191,3
21128,355156436,355367999,3
21129,42639719,355164733,3
21130,11235277,355164733,3
21131,355101216,355164733,3
21132,355120644,355164733,3
21133,355102265,355164733,3
21134,355120639,355164733,3
21135,355111434,355164733,3
21136,42639719,168320239,3
21137,355110526,274526543,3
21138,355110526,355110272,3
21139,355102403,355110272,3
21140,355095354,355110272,3
21141,215598240,355110272,3
21142,355006827,355110272,3
21143,180219451,355110272,3
21144,215597095,355110272,3
21145,191598956,355110272,3
21146,355110975,355110272,3
21147,355110614,355110272,3
21148,355009904,355110272,3
21149,42690802,355110272,3
21150,355110971,355110272,3
21151,155316665,355110272,3
21152,355006877,355110272,3
21153,355111007,355110272,3
21154,355110530,355110272,3
21155,355110314,355110272,3
21156,246127666,355110272,3
21157,189125442,355110272,3
21158,246066490,355110272,3
21159,355110539,355110272,3
21160,77985071,355110272,3
21161,192760631,355110272,3
21162,198982902,355110272,3
21163,55508593,355110272,3
21164,355109541,355110272,3
21165,46490456,355110272,3
21166,164919436,355110272,3
21167,246594907,355110272,3
21168,171417587,355367844,3
21169,171417587,355152791,3
21170,11235277,213287984,3
21171,355184392,213287984,3
21172,355181835,213287984,3
21173,355180652,213287984,3
21174,222267944,213287984,3
21175,355181076,213287984,3
21176,355200321,213287984,3
21177,11235277,344589840,3
21178,212771525,344589840,3
21179,355179953,344589840,3
21180,355179969,344589840,3
21181,11235277,233068926,3
21182,355184299,233068926,3
21183,355184205,233068926,3
21184,355156555,355371184,3
21185,33430767,355371184,3
21186,355998263,159817356,3
21187,322941735,355156509,3
21188,355213324,355213341,3
21189,6559316,355371563,3
21190,6559316,355371481,3
21191,6559316,355368032,3
21192,6559316,174898996,3
21193,355156787,174898996,3
21194,355157433,174898996,3
21195,355156392,174898996,3
21196,355155609,174898996,3
21197,355156382,174898996,3
21198,355157591,174898996,3
21199,355157596,174898996,3
21200,6559316,355371420,3
21201,6559316,355371788,3
21202,6559316,322941453,3
21203,355157063,322941453,3
21204,156864654,322941453,3
21205,101330189,322941453,3
21206,6559316,122857427,3
21207,6559316,355371845,3
21208,6559316,225071080,3
21209,6559316,355371859,3
21210,6559316,355368073,3
21211,6559316,160230621,3
21212,6559316,260418961,3
21213,6559316,355368848,3
21214,355156778,355371475,3
21215,355128718,355006712,3
21216,355102396,355095303,3
21217,355102396,355102388,3
21218,355102403,355102388,3
21219,355101142,355102388,3
21220,31228978,355102388,3
21221,215597095,355102388,3
21222,355102392,355102388,3
21223,355102398,355102388,3
21224,355102406,355102388,3
21225,355102408,355102388,3
21226,355132846,355198753,3
21227,355198849,355198753,3
21228,109437556,355198753,3
21229,140884284,355198753,3
21230,355143143,355198753,3
21231,355006338,355198753,3
21232,355132846,143154245,3
21233,355158933,187475042,3
21234,355158933,201337407,3
21235,11032282,201337407,3
21236,355009730,355110064,3
21237,355101216,216021722,3
21238,355090003,355090007,3
21239,355940616,355110314,3
21240,355149231,355149227,3
21241,355149228,355149227,3
21242,355135844,355149227,3
21243,355149234,355149227,3
21244,355149230,355149227,3
21245,355149235,355149227,3
21246,355127555,355149227,3
21247,355135842,355149227,3
21248,355149232,355149227,3
21249,187475041,355998241,3
21250,355174750,255653128,3
21251,355174750,84882098,3
21252,355174751,84882098,3
21253,355216002,355102396,-1
21254,355958549,355135840,3
21255,355958549,355373668,3
21256,355120644,355120639,3
21257,355120642,355120639,3
21258,355124068,160228915,3
21259,355128653,355128655,3
21260,295879136,355238061,3
21261,355004634,355181047,-1
21262,355007189,355007183,3
21263,355006734,139600241,3
21264,355008923,355008922,3
21265,226277185,355221985,3
21266,106860311,355221985,3
21267,355009904,355221985,3
21268,339207130,355221985,3
21269,355009608,355221985,3
21270,355183711,355221985,3
21271,355008334,355221985,3
21272,355203592,355221985,3
21273,355196230,355221985,3
21274,355183315,355221985,3
21275,355196434,355221985,3
21276,226277185,355089195,3
21277,160056789,355099338,3
21278,355099344,355099338,3
21279,355008590,355099338,3
21280,355126671,220560688,3
21281,355109293,355176497,3
21282,355109544,355176497,3
21283,355115869,355176497,3
21284,60811145,355098008,3
21285,355236970,355098008,3
21286,355236646,355098008,3
21287,355230394,355102269,3
21288,355007100,355007089,3
21289,156795980,106860311,-1
21290,156795980,214198067,-1
21291,355089483,214198067,3
21292,140884284,214198067,3
21293,355126263,214198067,3
21294,355102310,355102309,3
21295,355102310,355088954,3
21296,355095124,355156752,3
21297,355221985,355294141,3
21298,154310635,355294141,3
21299,355007628,355294141,3
21300,174938459,186359097,3
21301,355213341,200673481,3
21302,355110111,355110115,3
21303,194287965,309189403,3
21304,355007175,355102398,3
21305,355190925,355102398,3
21306,355179222,355102398,3
21307,355190920,355102398,3
21308,355100385,355102398,3
21309,91972516,355102398,3
21310,180219451,355102398,3
21311,355190938,355102398,3
21312,355109281,355102398,3
21313,355018486,355102398,3
21314,355127384,355102398,3
21315,355003726,355102398,3
21316,355007574,355102398,3
21317,355005311,355182380,3
21318,229781002,355153360,3
21319,355091552,355153360,3
21320,355111780,355153360,3
21321,355102300,355153360,3
21322,355110104,355110107,3
21323,201110230,355370886,3
21324,355093475,355370886,3
21325,192049599,355370886,3
21326,355099027,355370886,3
21327,355098536,355370886,3
21328,355093931,355370886,3
21329,355092848,355370886,3
21330,355099181,355370886,3
21331,5763141,355370886,3
21332,355092838,355370886,3
21333,355093299,355370886,3
21334,256578631,355370886,3
21335,255663440,355370886,3
21336,355002309,226277188,3
21337,355203994,355230654,3
21338,355209580,355230654,3
21339,355209569,355230654,3
21340,355203994,355230690,3
21341,355209805,355230690,3
21342,355203981,355230690,3
21343,355209778,355230690,3
21344,355216658,355237227,3
21345,355157574,355368449,3
21346,355095354,355095346,3
21347,162097721,355009638,3
21348,355102256,355998055,3
21349,355009668,355239040,3
21350,355009668,355009669,3
21351,355004180,125487383,3
21352,355004186,125487383,3
21353,355004184,125487383,3
21354,355004185,125487383,3
21355,355004187,125487383,3
21356,355004182,125487383,3
21357,180661381,125487383,3
21358,30775171,355167227,3
21359,355167233,355167227,3
21360,355998296,198981058,3
21361,355124179,355090408,3
21362,355216018,355238126,3
21363,355089188,355090946,3
21364,355089188,355089184,3
21365,355089188,249281344,3
21366,11237156,355237654,3
21367,178776497,355009694,3
21368,355227240,355227237,3
21369,355136904,355227237,3
21370,221439811,11032282,3
21371,16827115,355004415,3
21372,355004423,355004415,3
21373,16827115,355153422,3
21374,16827115,216011499,3
21375,16827115,355006995,3
21376,16827115,355007104,3
21377,16827115,355006917,3
21378,16827115,180661143,3
21379,16827115,203852968,3
21380,16827115,300030388,3
21381,16827115,355003664,3
21382,16827115,355004159,3
21383,16827115,355004890,3
21384,16827115,129791513,3
21385,16827115,176251709,3
21386,16827115,355004615,3
21387,16827115,355367815,3
21388,16827115,215544553,3
21389,16827115,189809580,3
21390,16827115,355007224,3
21391,16827115,355005777,3
21392,16827115,355007036,3
21393,16827115,355005008,3
21394,16827115,355115463,3
21395,16827115,355003357,3
21396,16827115,355204382,3
21397,355151013,355204382,3
21398,16827115,229090692,3
21399,16827115,355005780,3
21400,355156670,355369527,3
21401,198482808,355369527,3
21402,54955379,355369527,3
21403,355198849,355230735,3
21404,355230740,355230735,3
21405,98970456,355230735,3
21406,355136222,355230735,3
21407,193696046,355230735,3
21408,15099856,355230735,3
21409,355198875,355230735,3
21410,139954373,355230735,3
21411,355004536,355230735,3
21412,123858559,355230735,3
21413,355136251,355230735,3
21414,355006712,185725699,3
21415,355222396,170821137,3
21416,215597935,170821137,3
21417,355196416,170821137,3
21418,355099192,355157648,-1
21419,355172027,176598632,3
21420,355958525,355136904,3
21421,355958525,355209780,3
21422,355135809,355227245,3
21423,355209569,355227245,3
21424,355135809,355115857,3
21425,355009231,355009201,3
21426,170908997,355009201,3
21427,355009226,355009201,3
21428,355009230,355009201,3
21429,355009237,355009201,3
21430,309425988,355009201,3
21431,355009210,355009201,3
21432,355009231,355204366,3
21433,355203605,355204366,3
21434,355009231,355196427,3
21435,355009675,178776497,3
21436,355009675,355108867,3
21437,355181777,355215721,3
21438,109437556,156795980,-1
21439,355156504,355368434,3
21440,355110099,355156787,3
21441,355110099,194974787,3
21442,355002344,355115779,3
21443,355011076,355209805,3
21444,355109301,355209805,3
21445,355141044,355209805,3
21446,355135845,355209805,3
21447,355135817,355209805,3
21448,355121985,160462268,3
21449,355109330,160462268,3
21450,355121985,355163066,3
21451,270265736,355110076,3
21452,355167772,355167769,3
21453,355089477,355167769,3
21454,355006723,355128664,3
21455,355179222,355179147,3
21456,355098181,264800004,3
21457,186002712,264800004,3
21458,355089483,355089477,3
21459,355005719,355089477,3
21460,355940971,355124164,3
21461,355941217,355124164,3
21462,355940715,355124164,3
21463,355009171,355124164,3
21464,355750204,355124164,3
21465,355941511,355124164,3
21466,355941162,355124164,3
21467,160230244,355006338,3
21468,355006361,355006338,3
21469,140884284,355157832,3
21470,140884284,355124179,3
21471,140884284,217476830,3
21472,140884284,355124778,3
21473,355109301,170829137,3
21474,156864654,204458854,3
21475,156864654,355368036,3
21476,355090371,168088967,3
21477,355090371,58505630,3
21478,308619769,190955997,3
21479,355006827,289827365,3
21480,355005777,289827365,3
21481,355005700,289827365,3
21482,187475050,289827365,3
21483,355006877,289827365,3
21484,176599737,289827365,3
21485,355004415,289827365,3
21486,154748039,289827365,3
21487,203852968,289827365,3
21488,355006942,289827365,3
21489,355003628,289827365,3
21490,355006381,289827365,3
21491,355157429,355371851,-1
21492,355090375,58506757,3
21493,355110068,355110071,3
21494,355110068,355157023,3
21495,224696579,355157023,3
21496,355094107,355157023,3
21497,355157634,355369150,-1
21498,355009671,355009675,3
21499,355161171,355215758,3
21500,355005777,355090509,3
21501,170829137,34626357,3
21502,355953412,355230394,3
21503,355575918,355149235,3
21504,355958536,355149235,3
21505,355942315,355100385,3
21506,355005439,355181535,3
21507,355009655,355009659,3
21508,355126069,199473756,3
21509,355110314,199473756,3
21510,355095597,150200721,3
21511,245607742,355009730,3
21512,355208610,355208607,3
21513,355160423,355369854,3
21514,355157639,355369854,3
21515,355157013,355369854,3
21516,355156241,355369854,3
21517,23043266,355156241,3
21518,355097982,355156241,3
21519,355102270,355176129,3
21520,355102265,355176129,3
21521,355111429,355176129,3
21522,355120639,355176129,3
21523,355197877,355238344,3
21524,355998272,194287965,3
21525,355505391,355995314,3
21526,355940542,355995314,3
21527,355940634,355995314,3
21528,355941511,355995314,3
21529,355505391,355190925,3
21530,355009694,308619769,3
21531,355110115,355110121,3
21532,355110115,355156759,3
21533,214036795,355095597,3
21534,355009702,355009705,3
21535,355094144,355094139,3
21536,355099231,355099223,3
21537,10556557,355157404,3
21538,10556557,306815082,3
21539,10556557,355157355,3
21540,10556557,263228968,3
21541,10556557,213047020,3
21542,10556557,309622019,3
21543,355009708,302265980,3
21544,355204415,355204411,3
21545,355127295,355007103,3
21546,200673481,355213347,3
21547,355095069,355157753,3
21548,355149228,355209583,3
21549,355009659,286791108,3
21550,155287260,286791108,3
21551,355009659,355009662,3
21552,306229676,249939100,3
21553,355089182,147882100,3
21554,355124164,355110539,3
21555,355124167,355110539,3
21556,154310635,42639719,3
21557,154310635,355166251,3
21558,355102269,355166251,3
21559,154310635,355237292,3
21560,134085968,355005783,3
21561,355012997,355160423,3
21562,355141048,355149231,3
21563,355801196,355149231,3
21564,355141048,355141044,3
21565,355135857,355141044,3
21566,355227237,355121989,3
21567,355227237,355115872,3
21568,355227245,355115872,3
21569,47812236,143616691,3
21570,346354697,143616691,3
21571,106860311,154310635,3
21572,355009226,346354697,3
21573,355196229,355196221,3
21574,355196228,355196221,3
21575,355196227,355196221,3
21576,355940884,175311247,3
21577,355940634,175311247,3
21578,355940734,175311247,3
21579,355940994,175311247,3
21580,355941189,175311247,3
21581,355098484,178056198,3
21582,126793952,236743303,3
21583,126793952,355237687,3
21584,355005780,355102166,3
21585,355126750,355007031,3
21586,355237262,355095894,3
21587,355007209,165222044,3
21588,355004615,165222044,3
21589,355196427,355108820,3
21590,171417302,355154663,3
21591,171417302,355155563,3
21592,171417302,355157341,3
21593,171417302,355153017,3
21594,171417302,355161417,3
21595,355161170,355219391,3
21596,355183233,355170347,3
21597,355958536,355149232,3
21598,355128732,219891831,3
21599,355006939,355182203,3
21600,355007601,355102260,3
21601,355238369,355102260,3
21602,309189403,355617472,3
21603,355149227,355209569,3
21604,355135838,355209569,3
21605,355136918,355209569,3
21606,355111423,355111418,3
21607,355111425,355111418,3
21608,355111426,355111418,3
21609,355110135,355110139,3
21610,355209580,221685796,3
21611,355110614,355216858,3
21612,355128683,130627156,3
21613,133399450,355005980,3
21614,355006860,274526537,3
21615,355209583,355209580,3
21616,355135859,355209580,3
21617,355136898,355209580,3
21618,355135844,355135838,3
21619,355135814,355135838,3
21620,355135840,355135838,3
21621,355135842,355135838,3
21622,258592866,355196416,3
21623,355009540,355196416,3
21624,355167696,214036795,3
21625,355110144,69064953,3
21626,187475050,355181076,3
21627,355005673,355181076,3
21628,110549870,355181076,3
21629,355958562,355204001,3
21630,355958547,355204001,3
21631,355958562,355227240,3
21632,355958159,355149234,3
21633,355005783,355101915,3
21634,355005783,355170335,3
21635,355135859,355203981,3
21636,355135838,355203981,3
21637,355007089,355110614,3
21638,170821137,355160777,3
21639,355230735,355120644,3
21640,169347442,355120644,3
21641,355230382,355120644,3
21642,355230521,355120644,3
21643,355216035,355237262,-1
21644,355098222,355156382,3
21645,355110139,355156382,3
21646,159817356,355998272,3
21647,355096130,355095960,3
21648,355096128,355095960,3
21649,355096136,355095960,3
21650,178671562,355128690,3
21651,355089551,355089548,3
21652,208963342,355184738,3
21653,355011646,355184738,3
21654,313101867,355184738,3
21655,355215688,212285121,3
21656,226277188,355102310,3
21657,355124203,355006720,3
21658,355124201,355006720,3
21659,355124207,355006720,3
21660,355124206,355006720,3
21661,322937874,355006720,3
21662,355095346,355156436,3
21663,190955997,355009702,3
21664,355089184,355153022,3
21665,355230690,355121988,3
21666,191530985,355121988,3
21667,355230654,355121988,3
21668,355007264,355181806,3
21669,355111463,355007070,3
21670,355111463,120106983,3
21671,355224795,355167772,3
21672,178056198,355156504,3
21673,355149234,355136906,3
21674,355009608,355009607,3
21675,355009669,355009671,3
21676,233996912,122932784,3
21677,355005646,355181040,-1
21678,355213347,355090005,3
21679,355128664,355128667,3
21680,355196943,160056789,3
21681,355124970,223557536,3
21682,355571753,355198849,3
21683,355136907,355136898,3
21684,355136906,355136898,3
21685,355136905,355136898,3
21686,355136904,355136898,3
21687,355136907,191530985,3
21688,355136906,191530985,3
21689,355109199,355153692,3
21690,355099278,355099274,-1
21691,147882100,355152760,3
21692,147882100,355154947,3
21693,355110090,355110093,3
21694,37569064,309391959,3
21695,168088965,171417302,3
21696,105583478,355204374,3
21697,224426812,355368330,3
21698,355156720,355368343,3
21699,355102269,355102265,3
21700,355110971,355237639,3
21701,355215771,355237639,3
21702,92268861,355237639,3
21703,355219327,355237639,3
21704,255653128,355237639,3
21705,355219010,355237639,3
21706,322950888,355237639,3
21707,355095121,355095117,3
21708,355110131,355110135,3
21709,355125158,355007189,3
21710,355095945,355095942,-1
21711,355005786,355161170,3
21712,355219971,103827964,3
21713,355111373,193695980,3
21714,355010927,355230382,3
21715,355135814,355135809,3
21716,355236775,39848316,3
21717,355237649,39848316,3
21718,355154282,355368055,-1
21719,355215275,80574245,-1
21720,99375134,355215080,3
21721,355101079,229781002,3
21722,355101082,229781002,3
21723,355101084,229781002,3
21724,136312937,355099231,-1
21725,355005743,355005741,3
21726,355203981,355109297,3
21727,355236982,355098550,3
21728,355155569,355370483,3
21729,114520044,355370483,3
21730,182097297,355370483,3
21731,355006015,355006008,-1
21732,176766934,355135845,3
21733,100107029,355135845,3
21734,355135846,355135845,3
21735,355998064,86300482,3
21736,355136930,355102408,3
21737,355209780,355209778,3
21738,146812295,355209778,3
21739,355209781,355209778,3
21740,355141040,355209778,3
21741,355109297,355109293,3
21742,355109297,355109326,3
21743,355018027,355017710,3
21744,355018027,355124250,3
21745,193442611,355124250,3
21746,355941119,355124250,3
21747,355126263,355125155,3
21748,146793065,160294323,3
21749,355006008,355189399,3
21750,355006008,355182095,3
21751,355238028,299370927,3
21752,236743303,299370927,3
21753,355236654,299370927,3
21754,150200721,355371491,3
21755,355007183,355181006,3
21756,72780249,355998257,3
21757,355128730,355128732,3
21758,355089158,171417587,3
21759,187475040,355998230,3
21760,355110530,306229676,3
21761,355223986,355236990,3
21762,86300482,68891403,3
21763,355128728,355128730,3
21764,92039438,355156778,3
21765,355109281,355179251,3
21766,355099294,33430767,3
21767,355094047,33430767,3
21768,355184209,355217694,3
21769,355135845,191530519,3
21770,355090007,355367566,3
21771,228826310,169398233,3
21772,355143378,169398233,3
21773,355124647,355005442,3
21774,355940886,355125661,3
21775,355940886,355126069,3
21776,355095705,355153710,3
21777,355095705,224426812,3
21778,162081888,332176352,3
21779,355088870,355152794,3
21780,355237227,355099315,3
21781,355110071,355157591,3
21782,355110071,270265736,3
21783,355149230,355209781,3
21784,168320239,101330189,3
21785,355128347,355196230,3
21786,216807922,355196230,3
21787,355940648,355126750,3
21788,355181801,355216018,3
21789,355005669,355181868,-1
21790,355009643,179428461,3
21791,355101217,355101216,3
21792,355203605,355203601,3
21793,355110125,355110131,3
21794,355149235,146812295,3
21795,355537121,146812295,3
21796,355096136,355101218,3
21797,355005979,355181801,3
21798,355109544,355170224,3
21799,355109326,355170224,3
21800,103827964,355101217,3
21801,5763141,154338124,3
21802,355157376,355371572,3
21803,355099223,355156730,3
21804,355005437,355005311,-1
21805,355115537,80450198,3
21806,355124256,355004182,3
21807,355124256,291537089,3
21808,355200745,355215771,3
21809,355179251,168088965,3
21810,159228097,355204402,3
21811,355238126,355095366,3
21812,355115779,274526557,3
21813,355115779,274698327,3
21814,355115779,355090371,3
21815,355195891,274526547,3
21816,355156468,125112783,-1
21817,355125155,355998064,3
21818,355125155,355006710,3
21819,355238055,355099091,3
21820,355238055,355099139,3
21821,179428461,355009651,3
21822,220560688,355006877,3
21823,192669897,355095354,3
21824,355110121,355110125,3
21825,355108822,198482808,3
21826,355095710,355095705,-1
21827,355007121,163901928,3
21828,355005981,163901928,3
21829,355007121,274698075,3
21830,17280710,130186470,3
21831,355095942,355157620,3
21832,355100411,355100406,3
21833,355182380,295879136,3
21834,355005442,355090366,3
21835,355005442,355005439,3
21836,355208616,355174750,3
21837,355208617,355174750,3
21838,355009230,355179144,3
21839,355115857,355163058,3
21840,355095115,58507725,3
21841,355006905,355180269,3
21842,355095316,355157376,3
21843,355157408,355369127,3
21844,355090408,122933240,3
21845,355098008,355097982,3
21846,355182095,274526878,3
21847,355182095,355215285,3
21848,274526783,355162165,3
21849,355176129,355368456,3
21850,355998257,254428878,3
21851,355125686,355005787,3
21852,355126293,355005743,-1
21853,355154946,355236748,3
21854,355214636,355236748,3
21855,90984206,355986528,3
21856,355007348,355102300,3
21857,355108866,355108863,3
21858,355108867,355108863,3
21859,355089195,355102434,3
21860,355089195,355102406,3
21861,355089195,171417530,3
21862,355007070,355128718,3
21863,355007070,248009276,3
21864,185725699,355128728,3
21865,355088954,355088949,3
21866,355179144,355089158,3
21867,355008334,355102492,3
21868,302265980,355009716,3
21869,160294323,355095073,3
21870,355009653,355009655,3
21871,355102434,58507731,3
21872,355204029,355204022,3
21873,355204027,355204022,3
21874,355009716,355009720,3
21875,355128655,170923175,3
21876,355237997,355095596,-1
21877,355102171,58506173,-1
21878,355102171,355098484,-1
21879,355109279,355367524,3
21880,77985071,58505809,3
21881,355009705,355009708,3
21882,355098550,355098546,3
21883,355128690,355111463,3
21884,355111434,355111429,3
21885,355111435,355111429,3
21886,355099139,92039438,3
21887,355110098,355110099,3
21888,298732576,355110098,3
21889,194974787,355110104,3
21890,355236672,355098791,3
21891,355005288,355181009,3
21892,85906008,355216658,3
21893,355157597,191614553,3
21894,355009720,245607742,3
21895,355170334,355170333,3
21896,355170335,355170333,3
21897,355219736,355096136,3
21898,355115872,355115869,3
21899,355216021,182873346,3
21900,355157753,355369137,3
21901,163494078,355124647,3
21902,355216858,355236767,3
21903,355962465,355801196,3
21904,355962465,355575918,3
21905,355156752,355368940,3
21906,355108820,355108815,3
21907,355157648,355371579,3
21908,355196424,355222396,3
21909,355196230,355222396,3
21910,355099274,355156539,3
21911,343635736,355110144,3
21912,355223233,355223090,3
21913,355236965,160226114,3
21914,355004559,231229057,3
21915,355004559,187475047,3
21916,355170335,66919198,3
21917,355002346,355002344,3
21918,355237639,355098181,3
21919,355236990,355098181,3
21920,355098429,355156605,-1
21921,355008922,355189295,3
21922,355135853,355135859,3
21923,355135853,355135857,3
21924,355007031,355007026,3
21925,355236767,355095729,3
21926,355215758,355167696,3
21927,355110139,343635736,3
21928,355006906,355090375,-1
21929,355006906,355006905,-1
21930,91806025,355009668,3
21931,198981058,17280710,3
21932,355090939,58507756,3
21933,55720074,355127783,3
21934,355092062,58506737,3
21935,355952872,355230740,3
21936,355004536,240441340,3
21937,355005980,355005979,3
21938,355095361,355157414,3
21939,355095716,355156720,3
21940,355181868,355216016,3
21941,355215285,355236982,3
21942,355126770,355007100,3
21943,355099281,355157597,-1
21944,355110076,355110082,3
21945,355215463,192669897,-1
21946,355179147,355089182,3
21947,355998241,355158933,3
21948,355215721,355172027,3
21949,355223926,355167233,3
21950,355095890,355156598,3
21951,355124894,355089551,3
21952,355124250,355006043,3
21953,254428878,355998263,3
21954,355196431,215597935,3
21955,355153422,355153420,3
21956,355128677,355128683,3
21957,355005787,355005786,3
21958,355009550,355196431,3
21959,355958547,355136907,3
21960,355005292,355005288,-1
21961,355161390,355161368,3
21962,355011078,355239156,3
21963,355011078,355011076,3
21964,309425988,355089188,3
21965,355009607,37569064,3
21966,176598632,355095316,3
21967,355215474,355238055,3
21968,355135833,355203994,3
21969,46490456,355509830,3
21970,355181535,355215474,3
21971,355157620,355367981,3
21972,355110082,355110086,3
21973,355007026,85906008,3
21974,355095647,355156392,3
21975,224166670,355156392,3
21976,355157008,226784994,3
21977,355157364,226784994,3
21978,355095366,355095361,3
21979,355998291,355998296,3
21980,355095073,355095069,3
21981,355204249,355204058,3
21982,355124641,355006941,3
21983,355124641,355005719,3
21984,355099315,322941735,3
21985,355125661,355005645,3
21986,355005464,355181015,3
21987,355238340,355099236,-1
21988,355110064,355110068,3
21989,355189295,355219736,3
21990,155287725,355111434,3
21991,355091804,58508568,3
21992,355095117,355157574,3
21993,223557536,355007264,3
21994,355090005,355090003,3
21995,355998055,355126263,3
21996,355009553,355009550,3
21997,355998230,187475041,3
21998,171417530,355152595,3
21999,355005741,355161171,3
22000,355617472,355998291,3
22001,355095721,355095716,-1
22002,355110093,298732576,3
22003,68891403,187475040,3
22004,309391959,62730381,3
22005,355100392,178193861,3
22006,355009651,355009653,3
22007,355090366,355090248,3
22008,355005645,355005464,3
22009,355373668,355958562,3
22010,219891831,162097721,3
22011,138727389,186635243,3
22012,174942580,177934174,3
22013,355126822,134085968,3
